Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
10,1,3,2,2,4,4,47,0,5,2,4,0,12,30325.60779997,2,0,1,1,7,1,3,2,4,1,4,0,0,0,0,0
10,1,2,1,5,2,2,73,0,4,2,4,0,35,10672.2570451725,2,0,1,1,2,0,2,2,2,3,4,0,0,0,0,0
6,1,1,1,4,3,2,60,1,5,2,4,0,35,21116.8119781875,1,0,1,1,7,0,2,1,1,3,4,0,0,0,0,0
5,1,1,1,2,2,2,55,1,3,2,2,0,35,12277.6425621048,1,0,1,1,0,0,2,1,4,4,4,0,0,0,0,0
4,2,1,1,4,5,5,26,1,5,2,4,0,8,2683.92948596054,1,0,1,1,1,0,1,1,1,4,4,0,1,0,0,0
10,1,2,1,4,3,2,54,1,5,2,4,0,33,23707.0776858252,2,0,2,1,0,0,1,2,4,4,4,0,1,0,0,0
6,1,2,1,4,2,3,79,1,2,2,2,0,6,2422.15284056211,2,0,1,2,2,0,1,2,4,4,4,0,0,0,0,0
8,1,2,1,2,4,4,37,1,5,2,4,0,12,12776.9977897928,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,6,2,3,39,1,5,2,4,0,60,4377.83354676331,2,0,2,1,89,0,2,2,3,3,2,0,0,0,0,0
8,1,3,2,1,2,3,46,0,4,2,4,0,130,11932.8380934356,4,0,1,1,15,1,2,2,4,4,4,0,0,0,0,0
7,2,1,1,5,3,3,45,1,4,2,4,0,26,6780.85985837659,1,0,1,1,21,0,2,1,2,3,3,0,0,0,0,0
8,2,3,1,7,2,2,38,0,4,2,4,0,25,4334.07620906529,2,0,1,1,3,0,2,2,2,4,2,0,1,0,0,0
9,1,4,1,5,3,4,38,1,4,2,4,0,10,15807.3960025518,2,0,1,1,5,0,3,2,4,4,2,0,0,0,0,0
11,1,4,1,5,2,2,50,0,5,2,4,0,25,18708.1029719502,3,0,1,1,14,0,3,2,2,3,4,0,0,0,0,0
7,1,3,2,1,3,3,50,0,5,1,4,0,25,14294.9140344999,4,0,1,1,1,0,3,3,4,1,4,0,0,0,0,0
4,1,2,2,3,1,3,56,1,2,2,4,0,60,9791.86807750084,2,0,1,1,5,0,3,2,4,1,4,0,0,0,0,0
10,1,2,2,2,2,2,51,1,3,2,4,0,40,10154.2026813613,4,0,1,1,0,0,2,2,4,2,4,0,0,0,0,0
6,1,4,1,6,3,3,37,1,4,2,4,0,15,3820.80523206002,3,2,2,2,2,0,2,2,3,3,3,0,0,0,0,0
8,2,1,1,4,4,4,65,0,3,2,4,0,20,17375.1003959137,1,0,1,1,3,0,2,1,3,4,2,0,0,0,0,0
10,1,2,1,6,2,2,63,1,3,2,4,0,30,14561.2352173208,2,0,2,2,0,0,2,2,2,3,4,0,0,0,0,0
6,1,2,2,2,1,2,59,1,3,2,4,0,25,10193.6625037145,2,0,2,1,7,0,2,2,4,1,4,0,0,0,0,0
8,2,2,1,4,1,1,43,0,5,2,1,0,5,7088.75855774443,2,0,1,1,0,0,2,2,2,4,4,0,0,0,0,1
6,1,3,1,4,2,2,58,1,4,2,1,0,30,8405.01334821364,2,0,1,1,7,0,2,3,3,3,3,0,0,0,0,0
7,1,4,2,1,4,3,30,1,4,2,4,0,35,18757.8113751529,2,2,2,1,0,0,2,2,4,4,4,0,0,0,0,0
7,1,4,2,2,3,3,33,0,4,2,4,0,40,14312.8691173001,2,1,1,1,7,0,2,2,4,4,4,0,0,0,0,1
9,1,3,1,4,4,3,36,0,5,2,4,0,45,10584.0128044159,3,1,1,1,6,0,2,2,1,4,4,0,0,0,0,0
6,2,2,1,4,4,3,86,0,2,2,1,0,30,15339.8505247818,1,0,1,2,7,0,3,2,1,4,4,0,0,0,0,0
11,1,4,1,4,4,3,40,0,5,2,4,0,30,26243.4497735574,2,0,1,1,0,0,1,2,4,4,4,0,0,0,0,0
11,2,2,1,4,5,5,65,1,5,2,4,0,15,16522.9816949094,4,0,2,1,3,0,1,2,1,4,4,0,0,0,0,0
6,1,2,2,1,3,2,54,1,3,2,1,0,7,11428.0489807236,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
5,1,2,2,1,2,3,27,1,4,2,4,0,13,11132.7404991953,2,0,1,1,5,0,3,2,4,1,4,0,0,0,0,0
6,1,2,1,6,1,1,61,1,3,2,2,0,25,19910.9369881767,2,0,1,1,0,0,2,2,4,2,4,1,0,0,0,0
7,1,2,2,1,4,3,58,0,2,1,4,0,30,13595.0989965477,3,0,2,1,25,0,3,2,4,4,4,0,0,0,0,0
7,1,1,2,2,2,2,49,1,2,2,2,0,120,35015.9953694314,3,0,1,1,0,0,2,1,4,3,4,0,0,0,0,0
9,1,3,1,5,3,4,44,1,4,2,4,0,15,11274.7780546595,2,0,1,2,3,0,2,2,3,1,4,0,0,0,0,0
6,1,2,1,4,3,3,75,0,3,2,1,0,30,26594.7930244859,3,0,1,1,0,0,2,2,2,3,2,0,0,0,0,0
10,1,4,1,4,2,4,52,0,4,2,4,0,100,4533.14141413465,3,0,1,1,6,0,2,4,4,3,4,0,0,0,0,0
8,1,4,1,5,3,3,46,1,4,2,4,0,15,5133.28464476765,2,0,1,1,0,0,2,2,3,3,3,0,0,0,0,0
6,1,7,2,1,1,2,38,1,5,2,4,0,20,19665.7871185106,2,0,2,1,0,0,2,2,4,1,4,0,0,0,0,0
7,1,1,1,2,4,2,59,1,5,2,4,0,43,14671.3309390908,2,0,1,1,3,0,2,1,4,3,4,1,0,0,0,0
11,1,4,1,5,2,2,45,0,5,2,4,0,60,13856.8669260304,2,0,1,1,1,1,2,2,4,1,3,0,1,0,0,0
8,1,2,1,6,3,4,59,0,5,2,4,0,10,22180.052503566,2,0,1,1,7,2,3,2,3,2,3,0,0,0,0,0
11,1,2,2,2,4,4,52,0,3,2,4,0,15,15959.2486738073,2,0,2,1,5,0,3,2,4,4,4,0,0,0,0,0
11,1,6,1,5,4,2,48,1,5,2,1,0,30,8471.71870133706,3,0,2,1,3,0,2,3,4,3,4,0,1,0,0,0
7,1,6,1,5,1,1,52,1,2,2,1,0,30,14013.9197104892,5,0,2,1,0,0,2,6,1,4,4,0,0,0,1,0
7,1,2,1,6,3,2,58,1,2,2,2,0,3,6792.80141055388,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,6,5,5,28,1,4,2,4,0,10,7572.98731117324,3,0,1,1,7,7,3,2,3,3,3,0,0,0,0,0
8,1,1,1,5,2,2,64,0,3,2,4,0,45,6000.0,2,0,1,1,1,0,2,1,1,4,4,0,0,0,0,0
10,1,2,1,5,3,3,42,1,5,2,4,0,20,5001.06719157471,2,0,1,1,0,0,2,2,2,3,4,0,0,0,0,0
10,1,2,1,7,2,3,50,0,3,2,4,0,15,12244.2650393852,3,0,1,1,0,0,2,2,3,1,4,0,1,0,0,0
6,2,3,1,6,1,3,34,0,2,2,3,0,45,19826.143333806,2,0,2,1,2,5,2,2,4,4,3,0,0,0,0,0
11,1,2,1,6,2,2,36,1,5,2,4,0,10,8318.0554544563,2,0,1,1,14,0,3,2,2,4,4,0,0,0,0,0
9,1,3,2,1,1,1,47,0,5,2,4,0,210,31213.5167660679,4,0,1,1,27,0,3,2,3,2,2,0,0,0,0,0
11,1,2,1,6,3,3,41,0,5,2,4,0,20,7000.0,3,0,1,1,14,3,3,2,4,4,4,0,0,0,0,0
10,1,4,1,2,4,4,58,0,5,2,4,0,8,13051.3159073747,3,0,1,1,5,0,2,3,3,3,2,0,0,0,0,0
6,1,2,1,4,2,3,60,1,4,2,1,0,5,13538.0,2,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
10,1,2,2,2,5,3,39,0,5,2,4,0,22,6567.06559514386,2,0,1,1,0,0,2,2,4,4,1,0,0,0,0,0
9,1,5,1,6,5,4,48,1,4,2,4,0,15,27780.0,2,0,2,2,2,0,2,2,4,1,2,0,0,0,0,0
5,2,2,2,2,1,4,23,1,4,2,4,0,35,18317.9129710606,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
6,1,1,1,6,5,5,24,0,4,2,4,0,60,11228.4797116008,1,0,1,1,0,8,1,1,3,3,3,0,0,0,0,0
7,1,4,1,5,2,4,37,1,4,2,4,0,20,15238.2325531001,2,0,1,1,0,0,1,2,2,3,4,0,0,0,0,1
8,1,3,1,5,1,2,37,1,4,2,4,0,45,17454.6771702544,2,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,5,3,4,62,0,3,1,4,0,40,14578.9207443511,2,0,2,1,10,0,3,2,2,2,4,0,0,0,0,0
11,1,5,2,2,4,4,42,1,4,2,4,0,7,27224.8446570232,2,0,1,2,4,0,2,2,4,1,4,0,0,0,0,0
8,1,4,1,3,2,3,19,0,3,2,1,0,12,250.0,5,0,3,2,0,0,3,3,4,1,4,0,0,0,0,0
10,1,2,1,5,4,4,67,0,4,2,4,0,10,5756.93584324718,2,0,1,1,6,0,3,2,2,3,3,0,0,0,0,0
6,1,4,2,2,2,2,45,1,4,2,4,0,20,16400.4899596056,2,0,1,1,4,0,2,1,4,3,4,0,0,0,0,0
10,1,3,2,2,4,4,63,1,3,2,4,0,50,19114.1517985852,4,0,2,1,0,0,2,3,4,1,4,0,0,0,0,0
11,1,3,1,6,5,3,56,0,4,2,4,0,35,8257.42424054952,4,0,2,1,0,0,3,3,4,2,4,0,0,0,0,0
4,2,2,1,6,1,2,56,1,3,1,2,0,45,10794.6666666667,1,0,1,1,7,0,2,1,3,1,2,0,0,0,0,0
8,1,4,2,1,3,3,49,1,2,2,1,0,22,22164.3416961156,6,0,2,1,2,0,2,4,4,1,4,0,0,0,0,0
11,1,4,1,4,4,3,54,0,5,2,4,0,10,29271.1624357876,2,2,1,1,2,0,3,2,4,4,4,0,0,0,0,0
4,1,1,1,5,3,2,37,0,4,1,1,0,10,6415.90886815842,1,0,1,2,1,0,2,1,3,1,2,0,0,0,0,0
9,1,4,1,5,3,2,40,1,3,2,4,0,40,27458.1131411384,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
8,2,1,1,7,5,4,54,0,3,2,1,0,25,22427.9093841412,1,0,1,1,5,0,2,1,3,4,4,0,0,0,0,0
9,1,3,1,6,2,2,51,0,5,2,4,0,15,11163.9581299063,2,0,1,1,21,8,3,2,1,3,3,0,0,0,0,0
6,2,2,2,2,2,3,48,0,3,1,4,0,5,8207.43042522742,3,0,2,1,5,0,3,2,4,1,1,0,0,0,0,0
7,1,2,1,6,3,3,63,0,5,1,4,0,30,200000.0,2,0,1,1,0,0,3,2,4,1,4,1,0,0,0,0
5,1,2,1,3,3,4,57,1,4,2,4,0,35,9914.29737584397,3,0,1,2,7,1,3,2,4,4,4,0,0,0,0,0
7,1,1,1,6,3,3,51,1,4,1,4,0,12,3609.97602660032,1,0,1,1,4,0,2,1,3,2,2,0,0,0,0,0
6,2,2,1,4,2,3,52,1,4,2,4,0,20,14108.2734971432,1,0,3,1,0,0,2,2,2,1,4,0,0,0,0,0
11,1,5,1,5,4,3,52,0,5,2,4,0,12,8628.57492220597,2,0,1,1,3,0,2,2,2,3,4,0,0,0,0,0
10,1,3,1,2,4,2,54,0,3,2,4,0,10,22635.4320007624,4,0,2,1,2,0,2,3,4,3,4,0,0,0,0,0
11,1,3,1,4,4,3,46,0,4,2,1,0,30,3408.39003752009,3,0,2,1,0,0,1,2,2,3,4,0,0,0,0,0
5,1,2,2,1,3,2,56,0,2,2,1,0,15,9333.41717406074,2,0,1,1,5,0,2,2,4,1,1,0,0,0,0,0
6,1,3,1,5,2,3,62,0,3,2,4,0,15,10661.1871238943,3,0,1,1,28,0,3,3,4,1,2,0,0,0,0,0
3,1,6,1,6,2,2,43,0,3,2,1,0,15,3152.30792238386,3,0,2,1,4,0,2,4,4,2,4,0,1,0,0,0
5,1,3,1,6,4,4,74,1,3,2,1,0,10,7500.0,2,0,1,2,5,0,2,3,2,1,4,0,0,0,0,0
10,1,4,1,5,1,2,54,0,4,2,3,0,25,14037.4859131908,1,0,1,1,3,0,3,1,4,4,4,0,0,0,0,0
8,1,1,1,6,5,5,50,1,5,2,4,0,12,6133.33333333333,1,0,1,1,0,0,2,1,3,2,4,1,0,0,0,0
11,1,2,1,6,4,4,59,0,5,2,4,0,45,1282.01852954604,3,0,1,1,7,0,2,2,1,4,4,0,0,0,0,0
5,2,3,1,7,1,2,26,1,4,2,2,0,15,1831.33335444828,3,0,1,1,1,0,2,3,1,4,4,0,0,0,0,0
7,1,2,1,6,2,2,33,0,5,2,4,0,45,26443.4300648779,2,0,1,1,4,0,3,2,4,1,4,0,0,0,0,0
10,1,2,1,7,4,4,31,0,5,2,4,0,25,13572.175790088,1,0,1,1,25,0,2,2,3,2,3,0,0,0,0,0
6,1,2,2,2,2,4,64,1,3,2,1,0,20,10176.0427035236,2,0,2,1,0,0,2,2,4,1,4,0,0,0,0,0
3,1,3,2,1,5,5,40,1,3,2,4,0,20,20546.0987438003,2,0,3,1,0,0,2,3,4,2,4,0,0,0,0,0
9,1,4,1,5,5,4,36,0,4,2,4,0,15,33512.1548601963,2,2,1,1,0,0,1,2,4,2,4,0,0,0,0,0
11,1,4,1,7,5,2,40,0,4,2,1,0,15,8475.19510620259,2,2,2,1,0,0,2,2,2,4,4,0,1,0,0,0
6,2,1,1,2,5,5,53,1,3,2,4,0,10,13963.5579990309,1,0,1,1,25,0,2,1,4,1,2,0,0,0,0,0
11,2,2,1,5,5,4,72,0,5,2,4,0,10,14196.5880173137,2,0,1,1,7,0,3,2,2,3,4,0,0,0,0,0
7,1,5,1,6,2,2,51,0,5,2,4,0,40,25939.6028902916,3,0,2,1,1,0,2,2,1,2,4,0,1,0,0,0
7,1,1,1,6,4,4,65,1,4,2,3,0,110,2110.48367868321,1,0,1,1,2,0,2,1,2,1,4,0,0,0,0,0
6,1,3,1,2,4,4,42,1,3,2,2,0,25,3164.93360626866,3,0,1,1,7,0,2,2,4,3,3,0,0,0,0,0
7,1,2,1,4,3,3,33,1,4,2,2,0,6,16146.540367421,3,0,1,1,14,1,3,2,2,3,3,0,0,0,0,0
8,1,1,2,2,1,3,48,0,4,2,4,0,50,2608.09480148266,3,0,1,1,3,0,2,1,2,4,4,0,0,0,0,0
7,2,3,1,4,2,2,46,1,3,2,2,0,20,19584.2626849813,2,0,1,1,7,0,2,2,4,4,4,0,0,0,0,0
11,1,4,1,6,5,2,40,1,5,2,4,0,15,12915.7386698553,7,0,2,1,6,0,3,2,4,4,4,0,0,0,0,0
6,2,3,1,6,2,3,26,1,5,2,2,1,10,2147.21164603765,3,0,1,1,3,0,3,3,2,1,3,0,0,0,0,0
7,1,1,2,2,2,3,63,0,5,2,4,0,25,15901.6897799358,3,0,1,2,14,2,3,1,4,1,3,0,0,0,0,0
7,1,4,1,5,4,2,42,1,3,2,1,0,12,6275.33215365491,2,2,1,2,7,0,2,2,2,1,2,0,0,0,0,0
7,1,4,2,1,5,3,36,0,2,2,4,0,20,19415.6408803657,2,1,2,1,0,0,1,2,4,4,4,0,0,0,0,0
10,1,5,1,5,4,3,46,1,5,2,4,0,20,17465.068155565,2,0,2,1,2,0,2,2,2,1,3,0,0,0,0,0
8,1,3,2,2,2,3,48,1,4,1,4,0,45,18648.4514715239,4,0,2,1,1,0,2,2,4,4,4,0,1,0,0,0
11,1,4,1,3,5,4,31,0,4,2,4,0,7,5550.0,2,1,1,1,4,3,2,2,4,1,3,0,0,0,0,0
1,1,1,1,6,1,1,20,1,2,2,1,0,5,11160.4579497417,1,0,1,2,6,0,1,1,1,1,4,0,0,0,0,1
5,2,1,1,3,1,1,72,1,5,2,4,0,7,18017.9939738602,1,0,1,2,6,0,2,1,3,1,4,0,0,0,0,0
7,1,2,2,2,5,2,28,0,3,2,4,0,40,3405.81705277989,4,0,2,1,4,0,3,2,2,1,3,0,0,0,0,0
6,2,2,1,5,1,1,59,1,4,1,2,0,8,12919.6960746334,2,0,2,1,0,0,1,2,3,3,4,0,0,0,0,0
11,1,2,1,4,3,2,41,0,4,2,4,0,40,6074.65952529688,6,0,2,1,1,2,3,2,3,3,3,0,0,0,0,0
6,1,2,2,1,3,3,55,1,3,2,4,0,15,17886.7564951336,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
10,1,4,2,3,5,1,71,0,5,2,4,0,45,49255.7579815119,3,0,1,1,2,0,2,3,4,4,4,0,0,0,0,0
7,1,2,1,4,4,3,26,0,4,2,1,0,25,14394.4353127016,2,0,2,1,6,0,2,2,3,1,2,0,0,0,0,0
10,1,2,1,5,3,3,70,0,4,2,4,0,12,5087.57852755784,3,0,2,1,8,0,3,2,2,3,4,0,0,0,0,0
10,1,3,1,8,3,3,59,1,5,1,4,0,20,5184.66777887925,2,0,2,1,7,0,1,2,3,3,2,0,0,0,0,0
5,2,3,1,3,4,4,64,0,3,2,3,0,50,9817.43974007413,2,0,1,2,2,0,2,2,4,3,2,0,0,0,0,0
6,2,1,1,5,4,4,34,1,5,2,4,0,12,9562.36194481387,1,0,1,1,3,0,2,1,2,3,4,1,0,0,0,0
9,1,3,1,5,1,4,40,0,5,2,4,0,40,12016.1413281195,2,0,1,1,4,0,2,2,4,4,2,0,1,0,0,0
8,1,2,1,3,5,5,58,1,5,2,4,0,15,10548.2521045972,1,0,1,1,7,5,3,2,1,4,4,0,0,0,0,0
11,1,1,1,8,5,3,43,0,4,2,4,0,80,5705.11405727267,1,0,1,1,7,0,2,1,3,2,3,0,1,0,0,0
8,2,2,2,1,5,4,55,0,4,2,4,0,3,14862.8768767987,4,0,1,1,4,0,2,2,4,1,2,1,0,0,0,0
8,1,5,1,3,1,2,42,0,3,2,3,0,40,31354.1781858232,3,0,2,1,0,0,3,3,4,1,4,0,0,0,0,0
5,1,2,1,3,2,3,52,1,3,2,4,0,12,9747.32736977956,2,0,1,1,0,0,2,2,2,3,4,0,0,0,0,0
6,2,1,1,6,2,3,66,1,3,2,1,0,10,11061.4444339623,1,0,1,1,3,0,2,1,2,3,2,0,0,0,0,0
7,1,2,1,3,3,2,25,1,4,2,4,0,20,14149.2438771103,2,0,1,1,6,0,2,2,2,1,4,0,0,0,0,0
10,1,2,1,6,5,4,61,0,3,2,4,0,10,16182.4282862398,2,0,2,1,3,0,3,2,2,1,4,0,0,0,0,0
8,2,2,1,3,4,4,30,1,4,2,4,0,35,15317.9916725359,2,0,1,1,5,0,2,2,2,3,4,0,0,0,0,0
5,1,3,1,4,3,3,35,1,3,2,4,0,60,18036.1810034101,1,0,1,1,3,0,3,2,4,4,2,0,0,0,0,0
10,1,2,1,6,4,4,55,0,5,2,3,0,13,10122.8225679828,2,0,2,1,7,0,3,2,3,3,3,0,0,0,0,0
11,1,3,2,2,5,3,20,0,3,2,4,0,18,11131.7842193947,4,0,3,1,7,0,3,3,4,1,3,0,0,0,0,0
7,1,4,2,2,3,3,39,0,3,2,4,0,10,27993.7831694898,4,1,2,1,7,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,4,4,2,40,1,3,2,3,0,45,13807.8158522602,2,0,1,1,7,0,2,2,1,2,4,0,0,0,0,0
8,1,3,1,7,3,3,41,0,2,2,3,0,50,7284.41150072974,2,1,2,1,0,0,2,2,3,3,4,0,1,0,0,0
6,1,1,1,6,1,3,56,1,4,2,1,0,15,10154.5599485505,1,0,1,1,2,0,3,1,2,3,4,1,0,0,0,0
11,1,3,1,2,4,4,64,1,4,2,1,0,8,7825.72841169325,5,0,1,2,3,0,2,3,2,1,3,0,0,0,0,0
6,1,2,1,5,2,4,26,1,3,2,1,0,40,11165.7411902829,2,0,1,1,7,0,2,2,1,4,4,0,0,0,0,0
6,1,1,1,5,1,2,56,1,4,2,2,0,20,25458.8060232633,1,0,1,1,3,0,3,1,3,3,2,0,0,0,0,0
6,1,5,1,7,5,3,38,0,3,2,1,0,55,17932.5009939213,3,1,2,1,3,0,1,2,4,1,2,0,0,0,0,0
7,1,3,1,2,3,3,25,0,3,2,3,0,30,39702.3759065538,4,0,3,1,0,0,3,3,4,4,4,0,0,0,0,0
7,1,2,2,1,1,2,60,0,4,2,3,0,15,11100.0,2,0,1,1,1,0,3,2,2,1,4,0,0,0,0,0
11,1,2,1,6,5,5,56,0,4,2,4,0,15,18569.8798614612,3,0,2,1,0,0,2,2,2,1,4,0,0,0,0,0
7,1,2,1,5,4,1,24,1,4,2,4,0,60,24654.600677055,3,0,1,1,4,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,3,5,3,49,1,5,2,1,0,10,2500.0,4,0,2,1,4,0,3,2,2,2,4,0,0,0,0,0
6,1,1,1,3,3,2,45,0,2,2,3,0,20,10855.3736740146,1,0,1,1,7,0,3,1,4,4,2,0,0,0,0,0
7,1,2,2,1,2,2,50,1,4,2,4,0,20,14190.7047369662,3,0,2,1,4,0,2,2,4,4,4,0,0,0,0,0
6,1,1,1,4,4,3,58,1,3,2,1,0,8,22778.2416081309,2,0,1,2,4,0,2,1,2,1,4,0,0,0,0,0
9,1,2,1,4,3,3,68,1,5,2,4,0,25,7803.8862171855,2,0,2,1,1,1,3,2,2,3,4,0,1,0,0,0
11,1,1,1,6,4,2,49,0,5,2,1,0,25,19710.6689580668,1,0,1,1,10,0,3,1,3,4,4,0,0,0,0,0
7,1,2,2,1,3,2,61,0,2,2,3,0,16,12444.9952750634,3,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
9,1,2,1,6,5,5,61,1,5,2,4,0,25,9339.44377404298,2,0,1,1,12,0,2,2,1,3,2,0,0,0,0,0
7,2,2,1,2,2,2,53,1,5,2,4,0,35,12335.7391684851,2,0,1,1,25,0,2,2,3,3,2,0,0,0,0,0
7,1,2,2,2,2,4,62,1,3,1,4,0,30,13907.772466128,2,0,1,2,0,0,3,2,4,2,4,0,0,0,0,0
11,1,5,2,5,2,3,36,0,5,2,4,0,25,32456.0,2,2,1,1,0,0,2,2,4,4,4,0,0,0,0,0
8,1,3,2,3,4,4,35,1,4,2,4,0,20,2202.74095862485,3,0,2,1,10,0,2,2,2,4,4,0,0,0,0,0
10,1,3,2,1,4,3,31,0,4,2,1,0,17,10225.1701125603,3,1,2,1,6,0,2,2,2,3,3,0,0,0,0,0
8,1,6,1,5,5,5,46,0,5,2,1,0,10,6324.38730826325,2,1,1,1,0,0,3,2,3,1,4,0,0,0,0,0
8,1,2,2,2,4,4,74,0,3,2,1,0,30,10221.2300960523,5,0,1,2,28,0,2,2,4,4,4,0,0,0,0,0
9,1,2,2,2,4,3,35,1,5,1,1,0,25,4617.20218454784,2,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
7,2,2,1,4,1,2,40,1,4,2,4,0,65,30762.346836225,2,0,1,1,10,0,2,2,2,2,4,1,0,0,0,0
10,1,2,1,5,4,4,59,1,4,2,4,0,80,13218.6091889723,2,0,2,1,5,0,3,2,1,1,4,0,0,0,0,0
7,1,4,2,1,5,3,35,1,3,2,2,0,20,19960.7777370477,2,1,1,1,0,0,3,2,4,4,4,0,0,0,0,0
9,1,4,1,6,2,3,46,0,5,2,4,0,20,16684.6247416238,2,0,1,1,1,0,2,2,1,1,4,0,1,0,0,0
10,1,3,1,2,4,3,45,1,5,2,4,0,40,13480.1772301872,2,0,1,1,2,0,3,2,4,1,4,0,0,0,0,0
6,1,1,1,1,3,2,46,1,4,2,4,0,20,4327.16277731119,1,0,1,1,0,0,2,1,4,1,4,0,0,0,0,1
4,2,1,1,4,1,2,55,1,3,2,3,0,6,14553.3333333333,1,0,1,1,3,0,2,1,3,1,4,0,0,0,0,0
11,1,4,1,6,2,3,19,0,2,2,4,0,10,10777.3527658926,3,0,3,2,7,0,3,4,1,1,4,0,1,0,0,0
7,1,3,2,1,1,1,37,1,3,2,4,0,60,22149.6341971801,3,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
5,1,4,2,1,1,1,36,1,3,2,1,0,30,10543.3696795661,2,0,1,2,2,0,1,2,4,1,4,1,0,0,0,0
8,1,2,1,2,4,4,52,0,5,2,3,0,20,3798.01765948631,8,0,1,1,10,0,3,2,4,4,2,0,0,0,0,0
9,2,2,1,7,2,3,29,1,5,2,1,0,20,22072.4353834987,2,0,1,1,15,2,3,2,2,4,4,0,0,0,0,0
6,2,2,1,4,2,2,24,1,4,2,2,0,34,8120.97921290048,3,0,1,1,10,0,3,2,4,3,4,0,0,0,0,0
8,2,7,1,6,1,3,33,1,3,2,4,0,30,36375.8006673902,4,1,2,1,12,0,3,3,1,1,4,0,0,0,0,0
7,1,1,1,5,2,2,41,0,3,1,3,0,20,10627.3565757583,2,0,1,1,7,0,1,1,1,4,4,0,0,0,0,0
1,2,4,1,6,1,4,50,0,2,2,3,0,10,9190.60700813512,4,0,2,1,2,0,1,3,4,4,4,0,0,0,0,0
9,1,2,1,6,2,2,64,1,5,2,4,0,15,4061.87029446439,5,0,1,1,14,0,2,2,3,3,4,0,0,0,0,0
7,1,2,1,5,2,3,45,0,5,1,4,0,3,14477.2534638555,1,0,2,1,0,0,2,2,2,1,3,0,0,0,0,0
11,1,3,1,5,4,4,55,0,4,2,4,0,30,37724.7800276839,4,0,1,1,7,4,3,2,2,1,3,0,0,0,0,0
10,1,4,1,5,4,2,44,0,5,2,4,0,35,13526.4960433531,3,0,2,1,0,0,1,4,4,1,4,0,0,0,0,0
9,2,4,1,5,4,4,38,1,3,2,2,0,15,22261.0005364102,2,0,1,2,7,1,3,2,1,1,3,0,0,0,0,0
2,1,1,1,8,3,3,51,1,4,2,1,0,30,13560.9985273377,1,0,1,2,14,0,2,1,2,3,4,0,1,0,0,0
8,1,3,1,4,4,4,27,0,4,2,4,0,20,6329.86721253731,9,0,1,1,7,3,2,3,3,3,4,0,0,0,0,0
7,1,3,2,1,2,2,50,1,5,1,4,0,20,5941.22191237598,2,0,2,1,0,0,3,2,4,1,4,0,0,0,0,0
6,1,1,1,2,3,3,56,1,5,2,4,0,7,22403.114423631,1,0,1,1,2,0,3,1,1,4,3,0,0,0,0,0
10,1,2,2,1,2,3,63,1,2,2,2,0,20,10362.3106078915,4,0,2,1,6,0,2,2,4,4,4,0,0,0,0,0
8,1,4,2,2,4,4,59,1,5,2,4,0,50,14489.8564315031,3,0,1,1,5,0,2,4,4,1,4,0,0,0,0,0
9,1,2,1,5,4,3,60,0,5,1,4,0,10,6158.93774153962,4,0,1,1,0,0,3,2,4,4,4,0,0,0,0,0
8,1,2,1,3,2,2,53,1,3,2,4,0,30,8587.64132446034,2,0,2,1,0,0,2,2,2,4,3,0,0,0,0,0
7,1,2,1,5,2,3,61,1,5,2,4,0,15,1261.81259217956,1,0,1,1,2,0,3,2,2,1,4,1,0,0,0,0
10,1,1,1,6,5,3,50,0,4,2,4,0,45,12146.3538088255,3,0,1,1,0,4,3,1,3,3,3,0,1,0,0,0
4,1,1,1,1,2,2,50,0,3,1,3,0,50,24498.1552032359,1,0,1,2,7,0,3,1,4,1,2,0,0,0,0,0
7,1,4,1,4,4,3,36,1,4,2,1,0,15,3612.8694467921,4,0,3,1,3,0,3,4,4,4,4,1,0,0,0,0
6,1,3,2,1,1,3,33,1,3,1,1,0,30,12344.8908418775,5,0,1,1,3,0,3,3,4,3,1,0,0,0,0,0
8,1,3,1,7,4,2,27,0,5,2,4,0,60,25693.4320328166,3,0,3,1,7,0,2,3,1,1,2,0,0,0,0,0
